ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Wheel,Color,Airbags,Price,Drive wheels_Front,Drive wheels_Rear,Doors_04-May,Doors_>5
45797797,843,56,1000,2008,9,0,2,1.5,184000,4,3,0,14,8,10976,1,0,1,0
45617833,1172,36,517,2011,9,1,1,3.5,248525,6,0,0,1,12,18189,0,0,1,0
45730510,1273,53,1058,2009,4,1,1,2.7,160584,4,0,0,12,4,21357,1,0,1,0
45808245,717,16,310,2013,3,1,6,2.0,133000,4,0,0,12,10,21953,1,0,1,0
45785990,714,56,250,2018,9,1,2,3.0,80000,8,3,0,7,10,62095,1,0,1,0
45771599,1929,39,962,2001,4,0,5,2.0,98000,4,0,0,12,4,10000,0,0,0,0
45642721,431,16,636,2016,9,1,2,2.0,194974,4,0,0,1,0,8781,1,0,1,0
45811644,2155,39,213,2002,4,0,4,0.2,18800,4,2,0,1,2,8154,0,0,1,0
45806193,761,56,1000,2010,9,1,2,1.8,368000,4,3,0,7,11,13172,1,0,1,0
44588441,4241,21,462,1997,4,0,5,2.0,1972,1,0,0,5,0,5331,0,0,1,0
45797463,1091,23,715,2016,10,1,1,2.5,110846,4,0,0,7,4,44843,1,0,1,0
45797751,583,23,545,2011,9,1,5,1.6,77483,4,0,0,12,4,19089,1,0,1,0
45810543,640,8,945,2013,4,1,1,2.0,143894,4,0,0,7,4,21181,1,0,1,0
45784359,1712,56,880,2006,9,0,5,2.5,106000,6,2,1,14,6,10663,0,1,1,0
45539076,650,59,768,2016,9,0,5,1.4,45312,4,2,0,1,10,13172,0,1,1,0
45781677,2575,39,960,1993,4,0,0,3.0,1111,6,1,0,7,0,7527,0,0,0,0
45649837,1363,32,687,2012,4,1,5,4.6,150909,8,0,0,1,0,4077,0,0,1,0
45816132,749,23,1144,2014,9,1,5,2.4,225734,4,0,0,2,12,1725,1,0,1,0
41228647,789,36,851,2015,4,1,5,3.0,66000,12,2,0,1,10,89379,0,0,1,0
45793437,419,41,925,2013,3,0,5,1.2,90000,3,3,0,12,2,10000,1,0,1,0
45768412,1324,56,726,2010,4,1,2,3.3,300366,6,0,0,2,12,14269,0,0,1,0
45698355,768,27,1296,2012,4,0,5,3.6,110000,8,1,0,14,2,68994,0,0,0,0
45795737,683,56,729,2014,4,1,5,3.5,130000,6,2,0,14,12,47042,0,0,1,0
45768258,1493,36,673,2016,4,1,5,3.5,117368,6,0,0,1,0,68681,0,0,1,0
45769567,1190,56,1196,2014,9,1,5,4.0,0,6,0,0,12,12,6586,0,1,1,0
45770019,1017,36,670,2017,4,1,5,2.0,44995,4,0,0,1,0,42651,0,0,1,0
45507386,2352,36,176,2000,3,0,5,1.6,1000,4,2,0,12,4,2850,1,0,1,0
45797305,583,23,545,2011,9,1,5,1.6,120000,4,0,0,7,4,15612,1,0,1,0
45802220,1091,23,715,2016,7,1,1,2.5,104697,4,0,0,12,4,41886,1,0,1,0
45816542,2185,5,126,1996,9,0,0,2.5,0,6,1,0,13,2,5645,0,1,1,0
45758096,1363,32,687,2012,4,1,5,4.6,255406,8,0,0,1,0,12858,0,0,1,0
45774579,3301,39,960,1992,4,0,1,2.5,280000,6,0,1,1,2,10349,0,0,1,0
45757922,900,28,936,2015,9,1,5,2.4,150325,4,0,0,14,12,3293,1,0,1,0
44651588,585,36,288,2013,1,1,5,1.8,85121,4,0,0,7,12,26971,1,0,0,0
45786730,531,41,785,2012,3,1,5,1.6,104000,4,0,0,1,12,21953,0,0,1,0
45802401,683,41,1130,2014,7,1,2,2.0,70000,4,0,1,12,12,23521,0,0,1,0
45725935,707,53,210,2011,9,1,1,2.0,189855,4,0,0,12,4,16333,1,0,1,0
45815521,574,21,424,2010,9,1,2,1.3,169000,4,0,0,14,6,8781,1,0,1,0
45773285,2715,8,1136,2018,9,1,5,5.3,0,8,0,0,2,12,10976,1,0,1,0
45810320,642,8,871,2012,9,1,5,2.0,72960,4,0,0,1,4,21410,1,0,1,0
45689015,1030,56,1000,2010,3,0,2,1.8,1000,4,2,0,12,8,16308,1,0,1,0
45787357,781,54,619,2012,4,0,5,2.5,138000,4,0,0,14,12,12544,0,0,1,0
45769131,3836,41,984,1999,4,0,0,3.3,1600,6,0,0,1,16,8467,0,0,1,0
45800056,683,56,224,2014,3,0,2,1.5,11800,4,0,1,14,7,15053,1,0,1,0
45805263,717,55,580,2013,7,0,5,2.0,162000,4,3,1,12,6,14800,1,0,1,0
45809155,503,56,224,2012,3,1,2,1.5,88836,4,0,0,14,4,25274,1,0,1,0
45787430,1268,56,224,2012,3,0,2,1.5,161200,4,0,1,12,6,10349,1,0,1,0
45756983,843,46,1125,2008,7,0,1,1.5,173000,4,1,0,2,12,10036,1,0,1,0
45795757,1834,36,1169,2004,6,0,1,2.2,169000,6,1,0,14,2,15053,0,1,1,0
45815069,1091,56,383,2016,9,1,5,2.5,151443,4,0,0,7,12,13172,1,0,1,0
45779065,761,56,1000,2010,9,0,2,1.8,85000,4,3,0,12,10,15994,1,0,1,0
45640897,919,5,1309,2012,4,1,1,3.0,229966,6,0,0,1,0,10820,0,0,1,0
45792386,764,28,936,2015,9,1,5,2.0,35841,4,0,0,1,4,17876,1,0,1,0
45745054,777,54,619,2014,4,0,5,2.5,140000,4,0,0,1,12,18503,0,0,1,0
45781770,2155,23,1122,2002,4,1,4,2.7,1000,6,2,0,3,4,10349,0,0,1,0
44879405,683,23,545,2014,9,0,5,1.8,150400,6,2,0,4,6,18817,1,0,1,0
45757493,862,16,569,2011,4,1,2,2.5,168966,4,0,0,14,0,2274,0,0,1,0
45794317,531,41,785,2012,4,1,5,1.6,139200,4,2,0,1,12,15367,1,0,1,0
45770033,1537,56,726,2009,9,1,2,3.3,318358,6,0,0,1,12,1019,0,0,1,0
45223372,2352,36,346,2000,1,1,5,3.2,165000,6,2,0,1,8,11917,0,1,0,0
45304276,308,56,1000,2014,3,0,2,1.8,107500,4,3,0,2,12,18817,1,0,1,0
45789652,1712,39,949,2006,4,0,0,2.4,211656,4,0,1,1,5,10976,0,0,1,0
45801299,749,21,462,2014,4,0,5,2.4,49000,4,0,0,12,0,26030,0,0,1,0
45770513,2534,39,962,2003,4,0,5,2.0,180000,4,0,0,12,4,15000,0,0,1,0
45656138,690,32,1070,2016,4,1,2,3.5,59858,6,0,0,12,12,11917,1,0,1,0
45771472,1293,41,1139,2007,9,1,5,2.5,1200,6,2,1,12,6,10000,0,0,1,0
45796616,3836,36,45,1999,6,0,1,2.9,370000,6,1,0,14,0,11290,0,1,1,0
45808090,0,59,698,1991,9,0,0,1.8,234000,4,1,0,14,0,2352,1,0,1,0
45789403,585,56,1000,2013,3,1,2,1.8,121000,4,2,0,7,8,18817,1,0,1,0
45667292,473,8,469,2014,9,1,5,1.4,91200,4,0,0,14,12,18503,1,0,1,0
45808261,2352,24,656,2000,9,1,5,2.0,444800,4,0,0,14,2,4600,1,0,1,0
45418839,831,8,566,2018,4,0,5,1.5,9000,4,2,0,1,8,35438,0,0,1,0
45732985,891,23,1144,2016,9,1,4,2.0,447460,4,0,0,8,4,7809,1,0,1,0
45757982,1293,59,971,2007,9,1,5,2.0,222500,4,2,0,6,8,10036,1,0,1,0
45512290,1273,31,492,2009,4,1,1,2.7,147000,6,2,0,1,12,36065,0,0,1,0
45732335,640,23,1122,2013,4,1,1,2.0,174144,4,0,0,1,4,36228,1,0,1,0
45730074,971,53,1058,2016,4,1,1,2.2,102066,4,0,0,1,4,46809,1,0,1,0
45814964,835,5,79,2011,1,1,5,3.0,220763,6,2,0,1,15,21326,0,0,0,0
45805920,1032,41,875,2012,3,0,5,1.2,59847,4,0,1,10,2,6895,1,0,1,0
45791983,949,16,1081,2010,8,1,5,2.3,249683,4,0,0,7,12,1333,0,1,1,0
45793362,1282,56,1000,2008,9,0,5,1.5,200000,4,0,0,12,6,12544,1,0,1,0
45649452,1282,56,1000,2008,9,1,2,1.5,167000,4,3,0,2,8,12074,1,0,1,0
45804285,707,23,1232,2011,4,1,1,2.0,174308,4,0,0,7,4,24415,1,0,1,0
45732328,769,23,1122,2011,4,1,1,2.2,188787,4,0,0,14,4,26861,1,0,1,0
45793401,1288,8,402,2007,4,1,1,2.0,48563,4,0,0,14,4,5645,1,0,1,0
44387531,1030,46,428,2010,10,0,1,1.5,190000,4,1,0,1,6,14113,1,0,1,0
45756859,333,16,636,2014,9,1,2,2.0,137328,4,0,0,12,0,4861,1,0,1,0
45752064,1282,41,1206,2008,3,0,5,1.5,170000,4,0,1,5,4,8467,1,0,1,0
44329013,1023,56,383,2017,9,1,5,2.5,52000,4,2,0,1,8,39201,1,0,1,0
44765681,1282,32,1065,2008,4,1,5,3.5,163000,6,2,0,12,8,15994,0,0,1,0
45709651,474,8,1284,2013,3,0,6,1.4,106000,4,0,0,1,10,24462,1,0,1,0
45766164,934,41,222,2015,9,1,5,2.5,163875,4,0,0,1,12,1725,1,0,1,0
45801518,1030,16,636,2010,9,1,5,2.5,22560,8,3,0,14,8,15000,1,0,1,0
45793040,764,8,871,2015,9,1,5,2.0,33034,4,0,0,1,4,14113,1,0,1,0
45768964,777,16,1223,2014,2,0,5,2.5,200968,4,2,0,14,4,9408,1,0,1,0
45814714,1929,16,569,2001,4,0,5,3.0,111111,6,0,0,1,2,7527,1,0,1,0
45806312,645,23,819,2011,9,1,5,1.8,95000,4,0,0,1,8,17249,1,0,1,0
45629200,382,16,636,2015,9,1,2,2.0,100747,4,0,0,6,0,2666,1,0,1,0
45787355,2470,41,561,2004,7,0,4,3.5,131000,6,2,1,14,2,15681,0,1,1,0
45789555,2470,36,513,2004,9,1,5,3.2,214000,6,2,0,7,8,15053,0,1,1,0
45803397,639,23,1144,2014,9,1,4,2.0,401021,4,0,0,12,4,11604,1,0,1,0
44318819,1266,21,588,2014,3,0,2,1.5,106000,4,3,1,14,0,10663,1,0,1,0
45115390,751,23,1144,2013,9,1,2,2.4,115000,4,0,0,4,8,17249,1,0,1,0
45665124,584,23,545,2014,9,0,5,1.8,150000,6,2,0,7,8,18503,1,0,1,0
45802906,640,23,1122,2013,4,1,1,2.0,53240,4,0,0,7,4,28068,1,0,1,0
45730521,707,53,1058,2011,4,1,1,2.0,130663,4,0,0,1,4,19278,1,0,1,0
45755962,1528,56,383,2007,9,1,2,2.4,369600,4,2,0,12,12,9095,0,1,1,0
39636496,2155,21,424,2002,9,0,5,1.5,205609,4,0,1,12,6,2600,1,0,1,0
45732907,642,23,1144,2012,9,1,4,2.0,453075,4,0,0,12,4,7527,1,0,1,0
45772872,586,32,362,2012,3,1,2,1.8,174106,4,0,0,14,0,1490,1,0,1,0
45761383,2470,36,1277,2004,7,0,1,2.2,555,4,1,0,14,8,20385,0,1,0,0
45794262,2534,36,852,2003,4,1,5,3.2,227200,6,2,0,1,5,11917,0,0,1,0
45797349,1514,23,693,2011,9,1,5,4.6,118432,4,0,0,1,4,28523,1,0,1,0
45793931,528,41,1262,2014,3,1,5,1.6,91000,4,0,0,13,8,10976,1,0,1,0
45814297,586,23,545,2012,9,1,5,1.8,149000,4,2,0,1,12,6272,1,0,1,0
45524856,1077,56,327,2019,1,1,5,2.0,5219,4,0,0,14,12,6586,1,0,1,0
45729643,730,23,545,2016,9,1,5,1.6,94401,4,0,0,14,4,28532,1,0,1,0
45769198,1399,36,517,2010,9,1,1,3.5,189530,6,0,0,1,12,12388,0,0,1,0
45488007,683,56,816,2014,4,1,1,3.0,142000,6,2,0,1,12,78403,0,0,0,1
45731467,777,23,715,2014,7,1,1,2.5,190000,4,0,0,14,4,28423,1,0,1,0
45730028,639,23,545,2014,1,1,5,2.0,50478,4,0,0,14,4,25889,1,0,1,0
45295940,749,28,936,2014,9,1,5,2.4,47000,4,2,0,1,6,22580,1,0,1,0
45814019,768,56,1046,2012,4,0,5,2.5,198400,4,0,0,6,10,26657,0,0,1,0
45665470,1712,59,768,2006,9,0,5,1.6,253000,4,1,0,14,6,6586,1,0,1,0
45811772,614,59,775,2012,9,1,1,1.9,8100,4,2,0,12,0,18189,1,0,1,0
45774030,831,21,462,2018,9,1,5,1.5,56261,4,0,0,2,12,20698,0,0,1,0
45816600,4241,5,47,1997,9,0,5,2.0,25000,6,1,0,14,2,9408,0,1,1,0
45810302,642,8,871,2012,9,1,5,2.0,60080,4,0,0,1,4,22567,1,0,1,0
45476423,1293,36,1040,2007,7,1,1,3.0,180000,6,2,0,14,10,26657,0,0,1,0
45805834,2534,36,286,2003,9,1,5,2.4,220000,4,2,0,6,0,11917,0,1,1,0
45801663,583,23,545,2011,9,1,5,1.6,127983,4,0,0,7,4,19384,1,0,1,0
45455982,862,54,619,2011,4,0,5,2.5,122000,4,0,0,12,0,16308,0,0,1,0
45743608,2160,41,1206,2005,3,0,5,1.5,0,4,3,1,1,6,7150,1,0,1,0
45656432,1399,32,1070,2010,4,1,2,3.5,186005,6,0,0,12,12,13328,0,0,1,0
45798447,645,56,1000,2011,9,1,2,1.8,204800,4,0,0,12,10,18189,1,0,1,0
45809505,271,56,224,2014,10,1,2,1.5,86400,4,0,0,11,4,20250,1,0,1,0
45806859,584,23,545,2014,9,0,5,1.8,48000,4,2,0,12,12,18503,1,0,1,0
45806363,919,5,138,2012,9,1,5,3.0,124000,6,2,0,14,16,34497,0,0,1,0
45803608,862,23,715,2011,7,1,1,2.5,72302,4,0,0,12,4,24004,1,0,1,0
45789778,565,8,881,2007,9,1,5,0.8,155691,3,0,0,12,4,3763,1,0,1,0
45759873,1811,32,687,2010,4,1,5,4.6,155821,8,0,0,1,0,39201,0,0,1,0
45730375,730,53,210,2016,4,1,1,1.6,68942,4,0,0,14,4,39750,1,0,1,0
45758238,1646,32,688,2015,4,1,5,4.6,273493,8,0,0,12,0,61154,0,0,1,0
45766958,584,23,554,2014,9,0,5,1.8,144000,4,2,0,7,12,16621,1,0,1,0
45768754,474,8,479,2013,9,1,5,1.4,123000,4,0,0,1,8,13485,0,1,1,0
45732737,639,23,1144,2014,9,1,4,2.0,353049,4,0,0,12,4,10036,1,0,1,0
45642496,779,56,383,2013,9,1,2,2.5,190549,4,0,0,1,12,5018,1,0,1,0
44804181,1111,21,588,2012,3,0,5,1.3,81000,4,0,1,14,4,7700,1,0,1,0
45644451,394,56,383,2014,9,1,2,2.5,398069,4,0,0,1,12,1098,1,0,1,0
45646854,915,5,1309,2014,4,1,1,3.0,110715,6,0,0,14,0,16621,0,0,1,0
45805016,1017,23,1232,2017,4,1,1,2.0,49697,4,0,0,7,4,42337,1,0,1,0
45803305,765,23,1144,2015,9,1,4,2.0,380070,4,0,0,8,4,7056,1,0,1,0
45792701,717,36,855,2013,4,1,1,3.0,150000,6,2,0,1,12,78403,0,0,1,0
45767785,1172,56,726,2011,4,1,5,3.5,368064,6,0,0,7,12,22580,0,0,1,0
45809383,862,56,383,2011,9,1,5,2.5,121952,4,0,0,7,12,2430,1,0,1,0
45753948,639,23,545,2014,3,0,5,2.0,110000,4,2,0,14,6,18817,1,0,1,0
45755097,382,16,636,2015,9,1,2,2.0,147885,4,0,0,7,12,5645,1,0,1,0
44940039,751,28,936,2013,9,1,2,2.4,146000,4,0,0,1,12,17876,1,0,1,0
45802397,1024,23,715,2010,7,1,1,2.5,223603,4,0,0,12,4,19441,1,0,1,0
45094349,1024,56,1051,2010,4,1,5,2.5,109534,4,2,0,14,10,23521,0,0,1,0
45775829,1024,56,1051,2010,4,1,5,2.5,110571,4,2,0,1,10,24775,1,0,1,0
45803874,639,23,1232,2014,4,1,1,2.0,162973,4,0,0,12,4,29774,1,0,1,0
44753173,900,9,20,2015,9,0,5,2.4,196800,4,0,0,3,10,20385,1,0,1,0
44279469,2534,21,588,2003,3,0,5,1.3,134000,2,3,1,15,6,6743,1,0,1,0
45066288,761,56,1000,2010,9,1,2,1.8,93000,4,0,0,12,12,15367,1,0,1,0
45725321,707,53,210,2011,4,1,1,2.0,148494,4,0,0,12,4,17042,1,0,1,0
45732353,639,23,1122,2014,4,1,1,2.0,80186,4,0,0,2,4,39389,1,0,1,0
45487809,833,36,1271,2015,7,0,1,2.2,330000,4,1,0,1,6,49864,0,1,0,0
45767361,259,8,1284,2014,3,1,2,1.4,112123,4,0,0,12,0,6586,1,0,1,0
45772353,2185,16,1216,1996,6,0,1,2.5,5451812,6,1,0,14,2,11917,0,1,1,0
45759047,723,28,417,2016,9,1,1,1.6,28647,4,0,0,12,4,18660,1,0,1,0
45801313,928,42,233,2007,9,1,5,1.4,185000,4,1,0,1,10,13799,1,0,1,0
45766462,1712,41,1206,2006,3,0,5,1.5,290000,4,3,1,5,2,5331,1,0,1,0
45795054,2352,5,62,2000,9,1,5,2.0,0,4,1,0,7,4,7840,0,1,1,0
45586347,1236,21,588,2011,3,0,5,1.3,144000,4,0,1,14,4,5200,1,0,1,0
45803190,891,23,1144,2016,9,1,4,2.0,299337,4,0,0,8,4,13172,1,0,1,0
45797777,583,23,545,2011,9,1,5,1.6,124892,4,0,0,14,4,19384,1,0,1,0
45797900,683,56,224,2014,3,0,2,1.5,12800,4,0,1,14,4,16308,1,0,1,0
45761805,3301,39,961,1992,4,0,1,2.5,111111,4,0,0,1,2,5018,0,0,1,0
45269943,1030,36,517,2010,1,1,5,3.5,39000,6,2,0,1,12,43905,0,1,0,0
45781870,586,23,555,2012,9,0,5,1.8,158000,4,2,0,7,10,12544,1,0,1,0
45598636,1759,21,463,2006,4,0,5,2.4,1000,4,0,0,3,0,14113,1,0,1,0
45809263,446,21,588,2014,3,1,5,1.3,91901,4,0,0,12,4,11726,1,0,1,0
45792671,642,39,949,2012,4,1,5,2.0,97000,4,2,0,2,8,18245,0,0,1,0
45543710,738,8,473,2017,3,0,5,1.4,62971,4,0,0,1,8,14583,1,0,1,0
45497404,1834,36,1271,2004,7,0,1,2.2,179375,4,1,0,2,0,13172,0,1,0,0
43808012,789,56,444,2015,9,1,5,1.8,79000,4,2,0,2,8,27598,1,0,1,0
45727114,707,53,799,2011,4,1,1,2.0,99895,4,0,0,12,4,22545,1,0,1,0
45627333,862,56,1046,2011,4,1,5,2.5,198400,4,0,0,6,8,23207,0,0,1,0
45768336,1030,13,377,2010,3,1,5,2.0,1100000,4,0,0,1,6,13485,1,0,1,0
45114236,1293,23,1122,2007,4,1,1,2.2,69500,4,2,0,1,6,20071,1,0,1,0
45494993,2534,55,211,2003,3,0,5,2.0,192000,4,0,0,2,2,6899,1,0,1,0
45731438,777,23,715,2014,7,1,1,2.5,86227,4,0,0,12,4,36899,1,0,1,0
45802161,777,23,715,2014,7,1,1,2.5,120309,4,0,0,1,4,30583,1,0,1,0
45213024,2155,56,1290,2002,3,0,5,1.3,102000,4,0,1,2,2,6899,1,0,1,0
45808302,900,27,986,2015,4,1,5,2.4,113821,4,0,0,14,12,2195,1,0,1,0
45089533,697,23,545,2015,9,0,5,1.8,57000,4,0,0,1,10,19757,1,0,0,1
45803416,765,23,1144,2015,9,1,4,2.0,595426,4,0,0,8,4,9252,1,0,1,0
45816083,2470,35,869,2004,7,0,0,2.3,16000,4,0,1,12,12,5645,1,0,1,0
45768879,1017,23,545,2017,9,1,5,2.0,115974,4,0,0,14,12,4547,1,0,1,0
45649151,609,56,383,2018,9,1,2,2.5,35058,4,0,0,14,12,18817,1,0,1,0
42728035,789,36,273,2015,9,0,5,1.8,72000,4,2,0,11,9,18503,1,0,1,0
45811240,1282,5,147,2008,9,1,5,4.8,227000,8,2,0,1,8,20385,0,1,1,0
45797233,880,23,545,2018,9,1,4,1.6,35643,4,0,0,14,4,36426,1,0,1,0
45571871,768,56,1046,2012,4,0,5,2.5,83500,4,0,0,4,4,25089,0,0,1,0
45803271,765,23,1144,2015,9,1,4,2.0,50366,4,0,0,14,4,15367,1,0,1,0
45793628,2160,56,1196,2005,8,0,4,4.0,272000,6,0,0,4,4,32929,0,0,1,0
45730592,1273,53,1058,2009,4,1,1,2.7,56629,4,0,0,12,4,9252,1,0,1,0
45635084,697,59,768,2015,9,1,1,1.8,63792,4,0,0,1,12,6272,1,0,1,0
44627601,585,23,545,2013,3,0,5,1.8,106000,4,0,0,1,8,12858,1,0,1,0
45801724,3836,36,276,1999,9,0,5,2.0,150000,4,2,0,12,4,10976,0,1,1,0
41932285,1024,59,768,2010,9,1,5,2.5,104000,4,0,0,12,8,7500,1,0,1,0
45796912,1024,23,715,2010,7,1,1,2.5,134990,4,0,0,15,4,12522,1,0,1,0
45798293,528,23,545,2014,9,1,5,1.6,164649,4,0,0,7,4,15624,1,0,1,0
45805620,1293,56,1000,2007,9,0,2,1.5,200000,4,0,0,14,4,13172,1,0,1,0
45787209,1702,42,233,1998,9,1,5,1.6,0,4,1,0,12,2,5018,1,0,0,0
45802788,891,23,1122,2016,4,1,1,2.0,144333,4,0,0,14,4,47512,1,0,1,0
45757539,2155,5,126,2002,9,1,5,2.5,160000,4,2,0,12,10,11447,0,1,1,0
45420666,1292,31,492,2016,4,1,1,3.0,83000,6,2,0,3,12,83107,0,0,1,0
45803301,639,23,1144,2014,9,1,4,2.0,531500,4,0,0,8,4,6429,1,0,1,0
45809707,473,8,469,2014,9,1,5,1.4,127842,4,0,0,14,4,17923,1,0,1,0
45802429,919,23,713,2012,9,1,4,3.0,226843,4,0,0,12,4,18500,1,0,1,0
45797520,1327,56,383,2018,9,1,5,2.5,62400,4,2,0,14,11,51432,1,0,1,0
45792375,530,28,1117,2013,9,0,5,1.6,131200,4,2,0,1,8,18189,1,0,1,0
45757282,1646,32,687,2015,4,1,5,4.6,188078,8,0,0,1,0,5018,0,0,1,0
45781563,552,16,611,2017,9,0,5,1.0,18080,3,0,0,4,8,18817,1,0,1,0
45776444,768,21,629,2012,7,0,2,1.5,195000,4,3,1,1,6,13500,1,0,1,0
45801656,583,23,545,2011,9,1,5,1.6,132749,4,0,0,12,4,19416,1,0,1,0
44817457,2352,42,434,2000,2,0,5,1.6,23000,4,1,0,11,2,6272,1,0,0,1
45799911,1929,36,500,2001,9,0,1,2.2,295000,4,1,0,12,6,8781,0,1,1,0
45789389,1055,36,855,2013,4,1,5,3.5,85862,6,2,0,7,12,47042,0,0,1,0
44755209,1172,56,1135,2011,7,1,5,3.5,130000,6,2,0,12,12,21639,0,0,1,0
45797206,1091,23,715,2016,7,1,1,2.5,77227,4,0,0,7,4,35570,1,0,1,0
45815101,779,56,383,2013,9,1,5,2.5,185699,4,0,0,14,12,2352,1,0,1,0
44944833,925,28,626,2016,9,0,5,1.8,65600,4,2,0,7,10,16935,1,0,1,0
45805421,2352,42,1244,2000,9,0,0,2.0,203000,4,1,0,12,4,10663,1,0,1,0
45772565,915,3,200,2014,3,1,5,3.0,191373,6,0,0,7,0,9565,0,0,1,0
45788435,835,59,768,2011,9,1,5,2.5,118000,5,2,0,7,0,16935,1,0,1,0
45802826,891,23,1122,2016,4,1,1,2.0,102313,4,0,0,14,4,53154,1,0,1,0
45772275,831,23,545,2017,9,1,5,1.6,25635,4,0,0,1,12,1019,1,0,1,0
44782457,768,56,383,2012,9,0,2,2.5,320000,4,3,0,14,6,20385,1,0,1,0
45760827,584,23,545,2014,9,1,5,1.8,60000,4,2,0,7,10,8781,1,0,1,0
45809919,419,41,875,2013,3,1,5,1.2,89542,4,0,0,12,4,4632,1,0,1,0
45646063,779,56,383,2013,9,1,2,2.5,190549,4,0,0,1,12,5018,1,0,1,0
45812668,780,8,469,2019,9,1,5,1.4,20040,4,0,0,12,12,3293,1,0,1,0
45786421,1929,56,1280,2001,3,0,5,1.5,210000,4,1,1,13,3,5488,1,0,1,0
45434004,1017,5,134,2017,9,1,5,2.0,42000,12,2,0,14,12,114154,0,1,1,0
45762075,1712,21,588,2006,3,0,5,1.3,111111,4,3,1,1,0,8624,0,0,1,0
45801597,687,23,545,2010,9,1,5,1.6,38193,4,0,0,12,4,20266,1,0,1,0
45815892,1079,23,545,2018,9,1,5,2.0,21090,4,0,0,11,12,7997,1,0,1,0
45802942,836,23,1122,2010,4,1,1,2.0,184554,4,0,0,12,4,22248,1,0,1,0
44815924,1268,56,224,2012,3,1,2,1.5,180000,4,3,1,12,4,10349,1,0,1,0
45593590,585,8,469,2013,9,0,5,1.8,145000,4,1,0,2,4,8467,1,0,1,0
45727769,1055,32,1070,2013,4,1,2,3.5,163010,6,0,0,1,12,3607,1,0,1,0
45807148,2470,16,1226,2004,6,0,1,2.4,162541,4,1,0,11,4,19914,0,1,0,0
45775937,639,39,955,2014,4,0,5,2.0,82000,4,0,0,14,8,21639,0,0,1,0
45804843,1017,23,1232,2017,4,1,1,2.0,137967,4,0,0,14,4,41281,1,0,1,0
45793617,683,54,1337,2014,4,0,5,2.0,180000,4,2,0,8,12,19757,0,0,1,0
45788943,1030,56,383,2010,9,1,2,2.4,120000,4,3,0,7,10,20071,1,0,1,0
42784079,765,28,1167,2015,4,1,1,2.0,34000,4,2,0,14,8,47038,1,0,1,0
45719561,586,23,552,2012,9,1,5,1.8,97000,4,2,0,3,12,16935,1,0,1,0
45758356,749,23,1144,2014,9,1,5,2.4,76566,4,0,0,7,0,12544,1,0,1,0
40663470,768,5,155,2012,1,1,5,3.0,73600,6,0,0,1,12,50178,0,1,0,0
45812922,768,5,138,2012,9,1,5,3.0,87000,6,2,0,1,12,42024,0,0,1,0
45806180,1236,26,533,2020,4,0,5,2.0,0,4,2,0,1,12,101923,0,0,1,0
45456054,2155,36,1271,2002,7,1,1,2.2,280000,4,2,0,1,6,13485,1,0,1,0
45809605,691,21,588,2017,3,1,5,1.3,67000,4,0,0,1,4,30906,1,0,1,0
42525873,717,56,444,2013,9,0,5,1.3,38265,4,1,0,12,8,22000,1,0,1,0
45803897,642,23,1232,2012,4,1,1,2.0,151995,4,0,0,7,4,24543,1,0,1,0
45813681,1292,5,835,2016,1,1,5,3.0,62194,6,0,0,2,12,44533,0,1,0,0
45803370,640,23,1144,2013,9,1,5,2.0,31381,4,0,0,14,4,15367,1,0,1,0
45720035,585,23,551,2013,3,1,5,1.8,118400,4,2,0,14,6,18503,0,1,1,0
45801961,880,23,545,2018,9,1,5,1.6,54865,4,0,0,7,4,32929,1,0,1,0
45757904,934,41,222,2015,9,1,5,2.5,129605,4,0,0,12,12,1098,1,0,1,0
45776824,2160,31,818,2005,4,1,1,2.7,220000,8,2,0,1,8,24462,0,0,1,0
45770316,1399,36,517,2010,9,1,1,3.5,189530,6,0,0,1,12,12388,0,0,1,0
45791450,683,36,1095,2014,9,1,1,3.0,222222,6,2,0,1,12,117290,0,1,1,0
45814848,810,56,444,2016,9,1,5,1.8,94602,4,0,0,1,12,3293,1,0,1,0
43650080,1030,39,960,2010,4,1,5,3.8,70000,6,0,0,13,6,36065,0,0,0,0
45789326,986,32,721,2010,9,1,2,2.4,169000,4,0,0,1,10,27284,1,0,1,0
45732950,765,23,1144,2015,9,1,4,2.0,587949,4,0,0,8,4,9252,1,0,1,0
45797107,836,23,693,2010,1,1,5,2.0,170000,4,0,0,1,4,13796,1,0,1,0
45793241,1016,8,945,2017,4,1,5,2.0,48432,4,0,0,1,4,22266,1,0,1,0
43247280,1030,59,698,2010,3,0,5,2.0,1000,4,1,0,13,8,15681,1,0,1,0
45797952,2534,54,821,2003,9,0,0,2.0,222222,4,2,1,1,2,5959,0,0,1,0
45797753,1185,23,715,2009,7,1,1,2.5,85241,4,0,0,14,4,10663,1,0,1,0
45744767,790,11,807,2009,9,1,5,1.6,159634,4,0,0,12,4,4180,1,0,1,0
45788956,2155,54,752,2002,3,0,5,1.5,147000,4,0,1,2,0,5018,1,0,1,0
45771085,900,21,208,2015,1,1,5,2.4,78475,4,0,0,2,12,2430,1,0,0,0
45791126,1017,3,1030,2017,4,1,5,2.0,75186,4,0,0,1,0,47042,0,0,1,0
45796755,934,23,715,2015,10,1,1,2.5,127027,4,0,0,14,4,35269,1,0,1,0
